,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity
54189,False,22:13 18/10/2018,4.0,746,0.0,"No puedo realmente culpar a los paraguas. Imaginense si Trump dijera” Vengan y voten por mi y los dejo entrar, les pago un plan y los dejo hacer lo que quieran”??? El ultimo que apague la luz...",https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,lilc1795,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,0.061301764,0.13204774
16635,False,12:23 01/10/2018,1.0,223,5.0,Argentina en picada y el globerto se viene a reir de los bolitas que crecen todos los años...jajajaj,https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,locomanu,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,0.105976425,0.12568653
57317,True,06:22 20/10/2018,2.0,776,0.0,"@MimiTrujillo propios y extranjeros; fijate todo lo que nos enteramos sobre los paraguas ocupas de san miguel, a raiz del crimen de la nena",https://www.lanacion.com.ar/2183360-llavallol-familia-resistio-entradera-mato-dos-delincuentes,boulevardsoleado,,Sociedad,Llavallol: una familia resistió una entradera y mató a dos delincuentes,0.07617126,0.11822351
32096,True,17:52 08/10/2018,2.0,443,3.0,@sil2012 Para qué si estamos en Argenzuela.,https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,Naty_Mercurio_XI,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,0.05010433,0.117579535
16749,False,12:06 01/10/2018,1.0,223,2.0,Uff..Ahora los bolitas se vengan y nos aumentan la lechuga y el tomate.,https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,pato_logico,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,0.04149067,0.08652536
16440,False,12:54 01/10/2018,4.0,223,2.0,Para que quieren el mar si los bolitas no saben lo que es el agua...,https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,hjunquet,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,0.01600116,0.06481514
49929,False,19:03 17/10/2018,3.0,695,0.0,"Tenían razón, ya somos Argenzuela.",https://www.lanacion.com.ar/2182599-aceite-fideos-pan-15-productos-mas-subieron,Belisarioperez,,Economía,"Aceite, fideos y pan, entre los 15 productos que más subieron en septiembre",0.016011446999999998,0.05851583
12948,False,21:18 30/09/2018,3.0,203,0.0,"si, a las bolitas van a ganar.",https://www.lanacion.com.ar/2177132-carlos-menem-celebro-alianza-massa-schiaretti-urtubey,polomarco,,Política,"Carlos Menem celebró la alianza entre Massa, Schiaretti, Urtubey y Pichetto: ""Va a ganar las elecciones""",0.011088654,0.046108022
9662,False,21:47 29/09/2018,1.0,156,0.0,"Se puede resumir asi: Si te dicen que no llueve, llevate el paraguas.",https://www.lanacion.com.ar/2176898-nicolas-dujovne-no-tengo-miedo-no-se,nandreoli,,Economía,"Nicolás Dujovne: ""No tengo miedo de que no se pueda controlar el dólar""",0.010149238,0.04478339
34791,False,20:37 09/10/2018,5.0,474,3.0,Parece que el periodismo militante está abriendo el paraguas antes de que llueva... ¿no?,https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,Edu2300,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",0.005285721,0.029471759
1039,False,00:47 25/09/2018,5.0,21,4.0,"Evidentemente el presidente Macri  goza de credibilidad y es bien mirado en el mundo.  Si ganaba Scioli  y en las condiciones paupérrimas que estaba nuestro pais , a raiz del saqueo K, estoy convencida que hoy seriamos Argenzuela   Tengamos FE que todo va a cambiar !!",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,mari_posita,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,
3378,True,21:25 24/09/2018,,30,0.0,"@fumenoire @lafepasion El gentilicio de India es Indio o Hindú 
https://es.wikipedia.org/wiki/India",https://www.lanacion.com.ar/2175221-a-89-anos-prestigioso-matematico-asegura-haber,lafepasion,Nora Bär,Sociedad,"A los 89 años, un prestigioso matemático asegura haber demostrado un problema centenario, pero muchos dudan",,
8102,False,21:49 28/09/2018,,127,1.0,"lo del abaratamiento del pasaje áereo y las low cost , es el verso que usan estos malandras para ir abriendo el paraguas por los malos servicios, el personal maleducado que tienen, los choferes ratas que toman. y flecha bus, que se dice es del angelito de eduardo duhalde, fue la primera beneficiada por el kisnerato",https://www.lanacion.com.ar/2176595-la-compania-larga-distancia-flechabus-se-presento,ieroslav,,Economía,La compañía de larga distancia Flechabus se presentó a concurso preventivo,,
10791,False,16:04 29/09/2018,5.0,173,0.0,"Seguramente si lo hubieran invitado a la mateada a el lo entusiasmaría. Eternamente en el peronismo ninguno quiere ser indio y todos se quieren vender como caciques y este al único que aceptaría como cacique es a moyano que viene del mismo palo de los gordos sindicalistas, obviamente desconfía de los demas y yo no confío en ninguno. Son mas de lo mismo como en los últimos 70 años y estos que se quieren vender como ""renovadores"" fueron complices y participes del robo desde menem hasta la cristina. ",https://www.lanacion.com.ar/2176904-hector-daer-cumbre-del-pj-no-k,Anticojc,,Política,"Héctor Daer, sobre la cumbre de Urtubey y Massa: ""No me entusiasma""",,
12585,False,09:56 30/09/2018,1.0,194,0.0,Cualquier parecido con Argenzuela 2003/2015 no es pura casualidad,https://www.lanacion.com.ar/2176984-giro-caida-familia-ben-laden-reflejo-cambios,Estanislas,Stephen Kalin,El Mundo,"La caída de la familia Ben Laden, reflejo de los cambios en Arabia Saudita",,
15933,False,15:37 01/10/2018,2.0,223,4.0,Aplausos. No tengo idea del asunto pero me alegra que fracase ese indio arrogante.,https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,lilianacesar,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,,
15938,False,15:36 01/10/2018,3.0,223,0.0,Aquí tenemos bolitas con salida al Riachuelo.,https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,daniel_porta,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,,
15942,True,15:51 01/10/2018,1.0,223,0.0,"@stululakis INDIO MIEDO TENIENDO..
JUAAAA JUAAAA 😂",https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,torno10,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,,
15951,True,15:36 01/10/2018,1.0,223,0.0,@fcaldera Ahi apareció el un originario... El mapu Guillermo... Ya comio plato de poroto con riendas... El indio guata inflada.... Juaaaa Juaaaa 😂,https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,torno10,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,,
16855,False,11:49 01/10/2018,4.0,223,2.0,"Perfecto, los bolitas en el único lugar que tienen derechos es en este país. ",https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,cuca6586,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,,
16886,False,11:42 01/10/2018,6.0,223,2.0,"pero chilenos que mal, no ven que por no tener salida al mar los bolitas se vienen todos para acá",https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,cocoom60,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,,
20504,False,20:32 03/10/2018,3.0,291,6.0,Al peronismo yo ne les creo nada. Si dicen que va a salir el sol llevo paraguas,https://www.lanacion.com.ar/2178192-el-gobierno-sumo-apoyo-dos-gobernadores-mas,ghriva,Santiago Dapelo,Política,El Gobierno sumó el apoyo de dos gobernadores más para el presupuesto,,
21954,False,23:53 04/10/2018,4.0,325,0.0,Pluma Libre = Indio Suelto . . .§  un corchazo a los pobres que no tienen trabajo ni comida  . . . !!!  como no se iban a morir de hambre con semejante corchazo  . . . !!,https://www.lanacion.com.ar/2178504-corcho-rodriguez-reconocio-haber-cobrado-u35-millones,letrachica,Iván Ruiz,Política,"""Corcho"" Rodríguez reconoció haber cobrado US$3,5 millones de Odebrecht",,
21992,False,21:10 04/10/2018,3.0,325,0.0,Pluma Libre = Indio Suelto . . .§  recorcholis  . . .!! por todos los rayos y culebras . . . como pudo suceder  . . !,https://www.lanacion.com.ar/2178504-corcho-rodriguez-reconocio-haber-cobrado-u35-millones,letrachica,Iván Ruiz,Política,"""Corcho"" Rodríguez reconoció haber cobrado US$3,5 millones de Odebrecht",,
22425,True,00:26 05/10/2018,2.0,326,5.0,"@Argentinaseraluz Asís no pega una. Si te dice buen día, salí a la calle con paraguas.",https://www.lanacion.com.ar/2178599-garavano-tormenta-macri-rechazo-su-renuncia-le,cristianair,Santiago Dapelo,Sociedad,"Las 24 horas de vértigo de Garavano, de la renuncia al respaldo de Macri",,
22945,True,23:16 04/10/2018,,326,0.0,Harto de mantener planes de bolis y paraguas.. Y de que colombianos y venezolanos Conviertan a buenos aires en un Medellín o Caracas..,https://www.lanacion.com.ar/2178599-garavano-tormenta-macri-rechazo-su-renuncia-le,torno10,Santiago Dapelo,Sociedad,"Las 24 horas de vértigo de Garavano, de la renuncia al respaldo de Macri",,
30229,False,12:40 07/10/2018,1.0,413,1.0,"La mitad de los argentinos ungió como presidente a un coimero, estafador y lavador de guita... Somos Argenzuela ",https://www.lanacion.com.ar/2179397-para-massa-pelea-macri-carrio-se-esta,QuiqueLaNacion,,Política,"Para Massa, la interna entre Macri y Carrió ""se está transformando en un gran papelón""",,
33401,True,22:49 09/10/2018,,471,0.0,los esclsvos del sionismo de la nacion te borran en 3...2...1...,https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,duxnobis78,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",,
42923,False,01:06 15/10/2018,4.0,602,1.0,"Che no vi el programa de Lanata,que dijeron del feudal Insfrán. Le revocaron los documentos a los paraguas?",https://www.lanacion.com.ar/2181771-arba-intimara-mas-350-countries-regularicen-pago,tmcdonnell,Sofía Diamante,Economía,ARBA intimará a más de 350 countries para que regularicen el pago de sus impuestos,,
47875,True,23:19 16/10/2018,2.0,678,0.0,@wsoidier Va de paraguas o està muy roto?,https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,nesfer24,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",,
48654,False,23:18 16/10/2018,2.0,680,0.0,"""Paritarias al 42%."" Por supuesto, los ""compañeros"" apoyarán la iniciativa del millonario y eterno sindicalista que los representa a muchos de ellos. Lo único que nunca aclaran es quien paga los aumentos. Hasta ahora, indefectiblemente, todos los aumentos los paga la sociedad en su conjunto, ya que los aumentos que acuerdan, con las cámaras empresariales, sistemáticamente, van a aumentos de precios, o si es con el gobierno, a aumentos de impuestos. Por supuesto que la gran cantidad de gente que no trabaja, bajo el paraguas de los sindicatos, o los que pretenden insertarse en el mundo del trabajo, no tienen esos aumentos o, peor aun, no consiguen trabajo, por la falta de creación de empleo privado, o lo pierden. La crisis actual, no es casual, sino producto del populismo de doce años de peronismo, donde se repartió beneficios a los sindicalizados, como es la práctica habitual en los gobiernos peronistas, para que sus dirigentes sindicales y políticos se mantengan en el poder eternamente. Lamentablemente, el actual gobierno, no avanzó demasiado, como para solucionar estas distorsiones y, finalmente, terminamos en una gran crisis, teniendo que recurrir al FMI, que fue la única alternativa, como para no caer en default y, como es de esperar, ahora habrá que cumplir con lo acordado con el FMI, o sea, no gastar lo que no se puede, ya que fue quien puso la plata para ahuyentar el riesgo de un nuevo default.",https://www.lanacion.com.ar/2182302-moyano-celebro-fallo-del-juez-desafia-ahora,Charlie2010,Nicolás Balinotti,Política,Moyano celebró el fallo del juez y desafía ahora con paritarias de 42%,,
53824,True,10:38 19/10/2018,,746,0.0,@lopeshito1  DEPORTACION Y LIMPIAMOS GRAN PARTE.,https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,Charosuarez,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,,
53833,False,00:34 19/10/2018,9.0,746,1.0,"....si son hallados culpables, un tiempito en prisión y luego DEPORTACION.   No me vengan con el cuento de que el bebé es argentino,...., no nos claven con una AUH",https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,etacarinae88,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,,
53937,True,23:54 18/10/2018,,746,0.0,@fper7709 ni idea ademas yo soy mescla de aleman del volga y negro de indio no entiendo nada anoser de la Yoli que es guarani ,https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,nomengrapes70,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,,
60851,True,11:58 21/10/2018,3.0,818,0.0,"asi sera ya lo veran…….pero los bolis , perus, paraguas ...olvidence  esos hechan raices al toque",https://www.lanacion.com.ar/2183826-caravana-inmigrantes-donald-trump-honduras-guatemala-mexico,Sr_Mostro,,El Mundo,"La caravana de inmigrantes desafía a Trump, cruza a México de forma ilegal y sigue hacia EE.UU.",,
62269,True,00:18 23/10/2018,2.0,860,0.0,"@Adolfo__T_Cantu en 70 años de Peronismo acertaron en todos los robos... que siempre fueron parte del desastre que es hoy la Argentina,,, Gracias a Macri hoy No somos Argenzuela",https://www.lanacion.com.ar/2184213-en-vaticano-prefirieron-silencio-pero-admiten-papa,radioperador,Elisabetta Piqué,Política,"En el Vaticano prefirieron el silencio pero admiten que el Papa está ""informado""",,
63480,False,21:52 22/10/2018,4.0,862,1.0,Como rompen con estos paraguas salvajes,https://www.lanacion.com.ar/2184246-en-su-intento-defensa-sheila-tambien-le,sandungaray,Gabriel Di Nicola,Sociedad,Sospechan que Sheila también le provocó lesiones de defensa a su tía,,
64183,False,17:10 23/10/2018,3.0,877,0.0,no crean que estas cosas solo pasan en argenzuela,https://www.lanacion.com.ar/2184491-una-escalera-mecanica-del-subte-roma-colapso,jovenesyjovenas,,El Mundo,Una escalera mecánica del subte de Roma colapsó antes de un partido de la Champions League: 18 hinchas heridos,,
